person_id,meet_id,squat1_kg,squat2_kg,squat3_kg,best3_squat_kg,bench1_kg,bench2_kg,bench3_kg,best3_bench_kg,deadlift1_kg,deadlift2_kg,deadlift3_kg,best3_bench_kg,total_kg
3718,2,200.0,-210.0,210.0,210.0,120.0,125.0,127.5,127.5,220.0,230.0,240.0,127.5,577.5
3720,2,210.0,-225.0,-227.5,210.0,125.0,-135.0,135.0,135.0,242.5,252.5,-261.0,135.0,597.5
3721,2,195.0,210.0,-220.5,210.0,112.5,-122.5,122.5,122.5,200.0,220.0,225.0,122.5,557.5
3723,2,160.0,170.0,-175.0,170.0,120.0,125.0,-130.0,125.0,220.0,-225.0,-225.0,125.0,515.0
3727,2,150.0,160.0,175.0,175.0,80.0,87.5,90.0,90.0,202.5,212.5,220.0,90.0,485.0
3731,2,240.5,260.0,-265.0,260.0,140.5,147.5,150.0,150.0,242.5,260.5,265.0,150.0,675.0
3733,2,-200.0,205.0,210.0,210.0,120.0,125.0,-130.0,125.0,190.0,205.0,210.0,125.0,545.0
3735,2,270.0,285.0,-300.0,285.0,170.0,185.0,195.0,195.0,250.0,265.0,272.5,195.0,752.5
3737,2,240.0,252.5,260.0,260.0,165.0,175.0,182.5,182.5,250.0,260.0,-277.5,182.5,702.5
3740,2,190.0,-205.0,205.0,205.0,120.0,130.0,-135.5,130.0,220.0,230.0,-235.0,130.0,565.0
3743,2,270.0,290.0,300.0,300.0,140.0,150.0,160.0,160.0,280.0,300.0,-310.0,160.0,760.0
3744,2,220.0,245.0,250.0,250.0,130.0,145.0,-155.0,145.0,220.0,245.0,-255.0,145.0,640.0
3745,2,230.0,242.5,-247.5,242.5,100.0,107.5,115.0,115.0,265.0,277.5,-287.5,115.0,635.0
3746,2,250.0,267.5,275.0,275.0,155.0,165.0,175.0,175.0,240.0,250.0,260.0,175.0,710.0
3748,2,285.0,300.0,310.0,310.0,190.0,-200.0,200.0,200.0,285.0,300.0,310.0,200.0,820.0
3751,2,210.0,225.0,232.5,232.5,170.0,-182.5,182.5,182.5,220.0,232.5,-240.0,182.5,647.5
4501,2,210.0,-225.0,225.0,225.0,147.5,155.0,-165.0,155.0,225.0,240.0,250.0,155.0,630.0
2,9,80.0,,,80.0,82.5,95.0,-102.5,95.0,-185.0,195.0,207.5,95.0,382.5
4501,9,200.0,240.0,260.0,260.0,140.0,165.0,177.5,177.5,230.0,255.0,272.5,177.5,710.0
2,11,125.0,132.5,142.5,142.5,80.0,87.5,-95.0,87.5,150.0,162.5,175.0,87.5,405.0
2,1439,151.95,167.83,-183.7,167.83,142.88,151.95,158.76,158.76,151.95,170.1,183.7,158.76,510.29
1440,1439,,,,,185.97,190.51,197.31,197.31,,,,197.31,197.31
2,1960,183.7,199.58,-213.19,199.58,154.22,163.29,-172.37,163.29,195.04,204.12,208.65,163.29,571.53
669,1960,210.92,229.06,242.67,242.67,170.1,181.44,190.51,190.51,265.35,283.5,-292.57,190.51,716.68
1585,1960,,,,,183.7,-195.04,-195.04,183.7,226.8,260.82,276.69,183.7,460.4
1960,1960,70.31,,,70.31,201.85,210.92,215.46,215.46,115.67,,,215.46,401.43
1960,1960,,,,,181.44,190.51,195.04,195.04,,,,195.04,195.04
1961,1960,238.14,249.48,-265.35,249.48,161.03,-167.83,-167.83,161.03,249.48,272.16,294.84,161.03,705.34
3,439,265.0,277.5,-285.0,277.5,180.0,-187.5,-187.5,180.0,330.0,-340.0,-340.0,180.0,787.5
24,439,220.0,-242.5,242.5,242.5,147.5,165.0,-172.5,165.0,250.0,-275.0,-275.0,165.0,657.5
33,439,122.5,135.0,142.5,142.5,60.0,65.0,70.0,70.0,150.0,162.5,167.5,70.0,380.0
34,439,195.0,215.0,-222.5,215.0,140.0,145.0,-150.0,145.0,215.0,232.5,240.0,145.0,600.0
99,439,,,,,,,,,237.5,260.0,-272.5,,
99,439,,,,,,,,,237.5,260.0,-272.5,,260.0
147,439,205.0,217.5,232.5,232.5,112.5,-125.0,,112.5,257.5,-282.5,,112.5,602.5
422,439,365.0,382.5,387.5,387.5,230.0,245.0,252.5,252.5,332.5,350.0,365.0,252.5,1005.0
426,439,,,,,187.5,-200.0,200.0,200.0,,,,200.0,200.0
428,439,142.5,-160.0,165.0,165.0,92.5,-105.0,110.0,110.0,182.5,200.0,-230.0,110.0,475.0
431,439,102.5,-115.0,115.0,115.0,72.5,77.5,-80.0,77.5,145.0,157.5,162.5,77.5,355.0
433,439,142.5,152.5,170.0,170.0,97.5,115.0,-122.5,115.0,205.0,-230.0,-247.5,115.0,490.0
438,439,,,,,-172.5,-172.5,-172.5,,,,,,
439,439,92.5,100.0,107.5,107.5,50.0,55.0,-60.0,55.0,125.0,135.0,-142.5,55.0,297.5
440,439,137.5,150.0,-162.5,150.0,117.5,127.5,-135.0,127.5,177.5,190.0,200.0,127.5,477.5
444,439,217.5,-237.5,-245.0,217.5,132.5,145.0,-152.5,145.0,170.0,-182.5,-182.5,145.0,532.5
444,439,217.5,-237.5,-245.0,217.5,,,,,,,,,217.5
444,439,,,,,132.5,145.0,-152.5,145.0,,,,145.0,145.0
444,439,,,,,,,,,170.0,-182.5,-182.5,,170.0
446,439,125.0,-140.0,140.0,140.0,80.0,87.5,-90.0,87.5,137.5,150.0,157.5,87.5,385.0
448,439,155.0,170.0,177.5,177.5,72.5,77.5,-80.0,77.5,155.0,170.0,-182.5,77.5,425.0
451,439,-212.5,-212.5,212.5,212.5,-137.5,-137.5,-137.5,,237.5,255.0,-265.0,,
452,439,227.5,237.5,247.5,247.5,-160.0,160.0,165.0,165.0,287.5,305.0,312.5,165.0,725.0
453,439,210.0,232.5,-250.0,232.5,125.0,147.5,-165.0,147.5,215.0,237.5,255.0,147.5,635.0
457,439,,,,,,,,,285.0,302.5,305.0,,305.0
459,439,,,,,,,,,247.5,262.5,-272.5,,262.5
461,439,,,,,210.0,227.5,-237.5,227.5,,,,227.5,227.5
462,439,,,,,205.0,210.0,-215.0,210.0,,,,210.0,210.0
463,439,,,,,250.0,265.0,-272.5,265.0,,,,265.0,265.0
464,439,,,,,195.0,210.0,-217.5,210.0,,,,210.0,210.0
467,439,,,,,167.5,185.0,-200.0,185.0,,,,185.0,185.0
468,439,,,,,87.5,92.5,93.0,93.0,,,,93.0,93.0
469,439,310.0,327.5,340.0,340.0,207.5,220.0,-227.5,220.0,315.0,330.0,-347.5,220.0,890.0
470,439,227.5,-250.0,-250.0,227.5,-182.5,-182.5,-182.5,,,,,,
472,439,220.0,235.0,247.5,247.5,175.0,185.0,195.0,195.0,260.0,282.5,295.0,195.0,737.5
473,439,217.5,240.0,250.0,250.0,127.5,155.0,,155.0,-272.5,272.5,300.0,155.0,705.0
474,439,320.0,-340.0,,320.0,182.5,195.0,-200.0,195.0,272.5,295.0,-305.0,195.0,810.0
476,439,250.0,267.5,-275.0,267.5,-150.0,150.0,160.0,160.0,240.0,255.0,-262.5,160.0,682.5
477,439,295.0,-320.0,,295.0,197.5,205.0,-215.0,205.0,227.5,295.0,,205.0,795.0
478,439,242.5,260.0,-267.5,260.0,170.0,182.5,190.0,190.0,257.5,262.5,-267.5,190.0,712.5
4507,439,287.5,300.0,305.0,305.0,205.0,215.0,-220.0,215.0,317.5,-342.5,-350.0,215.0,837.5
4509,439,,,,,227.5,237.5,-242.5,237.5,,,,237.5,237.5
4509,439,210.0,235.0,250.0,250.0,220.0,232.5,,232.5,285.0,-310.0,-310.0,232.5,767.5
4512,439,307.5,320.0,325.0,325.0,200.0,-210.0,-210.0,200.0,320.0,337.5,-345.0,200.0,862.5
4516,439,-240.0,-240.0,-240.0,,,,,,310.0,-330.0,,,
4521,439,245.0,260.0,275.0,275.0,182.5,192.5,-207.5,192.5,250.0,280.0,295.0,192.5,762.5
3,479,290.0,307.5,-317.5,307.5,195.0,205.0,-210.0,205.0,-335.0,335.0,-365.0,205.0,847.5
34,479,200.0,217.5,227.5,227.5,142.5,152.5,157.5,157.5,220.0,235.0,245.0,157.5,630.0
428,479,-172.5,-172.5,-172.5,,122.5,-130.0,-130.0,122.5,205.0,-227.5,-227.5,122.5,
434,479,192.5,202.5,-212.5,202.5,137.5,145.0,,145.0,250.0,265.0,-275.0,145.0,612.5
438,479,,,,,172.5,-177.5,-177.5,172.5,,,,172.5,172.5
462,479,,,,,215.0,220.0,-227.5,220.0,,,,220.0,220.0
464,479,,,,,200.0,-210.0,-210.0,200.0,,,,200.0,200.0
474,479,335.0,355.0,-365.0,355.0,192.5,205.0,-210.0,205.0,227.5,272.5,-295.0,205.0,832.5
479,479,-187.5,,,,,,,,,,,,
483,479,85.0,97.5,,97.5,30.0,35.0,37.5,37.5,82.5,87.5,95.0,37.5,230.0
484,479,225.0,237.5,-247.5,237.5,-142.5,147.5,160.0,160.0,265.0,300.0,305.0,160.0,702.5
487,479,242.5,-260.0,-260.0,242.5,135.0,150.0,165.0,165.0,267.5,290.0,300.0,165.0,707.5
488,479,100.0,,,100.0,192.5,,,192.5,330.0,-365.0,,192.5,622.5
489,479,257.5,-272.5,272.5,272.5,222.5,-237.5,,222.5,305.0,-325.0,-337.5,222.5,800.0
490,479,337.5,-377.5,,337.5,137.5,187.5,-200.0,187.5,137.5,272.5,-310.0,187.5,797.5
4507,479,-305.0,310.0,-320.0,310.0,210.0,220.0,227.5,227.5,-330.0,,,227.5,
4508,479,290.0,310.0,-320.0,310.0,205.0,-210.0,-210.0,205.0,330.0,347.5,-365.0,205.0,862.5
4512,479,315.0,330.0,-335.0,330.0,200.0,-210.0,-210.0,200.0,320.0,-340.0,-340.0,200.0,850.0
4521,479,275.0,-285.0,285.0,285.0,200.0,215.0,-227.5,215.0,275.0,302.5,325.0,215.0,825.0
4522,479,95.0,105.0,-117.5,105.0,65.0,70.0,-75.0,70.0,125.0,132.5,135.0,70.0,310.0
3,494,320.0,337.5,350.0,350.0,210.0,227.5,-230.0,227.5,352.5,-375.0,375.0,227.5,952.5
27,494,327.5,-365.0,-365.0,327.5,160.0,,,160.0,295.0,-340.0,-340.0,160.0,782.5
33,494,132.5,142.5,150.0,150.0,75.0,80.0,-85.0,80.0,160.0,172.5,182.5,80.0,412.5
34,494,217.5,-232.5,232.5,232.5,142.5,152.5,-157.5,152.5,227.5,242.5,,152.5,627.5
147,494,217.5,247.5,252.5,252.5,110.0,117.5,122.5,122.5,247.5,282.5,,122.5,657.5
148,494,,,,,,,,,,,,,
424,494,320.0,342.5,-355.0,342.5,212.5,235.0,240.0,240.0,310.0,-330.0,330.0,240.0,912.5
427,494,,,,,180.0,-190.0,-190.0,180.0,,,,180.0,180.0
429,494,82.5,85.0,-90.0,85.0,47.5,52.5,55.0,55.0,102.5,115.0,120.0,55.0,260.0
430,494,102.5,110.0,-115.0,110.0,62.5,-65.0,-65.0,62.5,-155.0,-155.0,-155.0,62.5,
431,494,135.0,142.5,147.5,147.5,77.5,82.5,85.0,85.0,165.0,177.5,-180.0,85.0,410.0
434,494,192.5,207.5,-217.5,207.5,127.5,137.5,-142.5,137.5,240.0,260.0,-272.5,137.5,605.0
438,494,207.5,220.0,227.5,227.5,170.0,177.5,182.5,182.5,237.5,247.5,-250.0,182.5,657.5
446,494,152.5,162.5,170.0,170.0,107.5,-112.5,-112.5,107.5,170.0,182.5,-192.5,107.5,460.0
448,494,207.5,227.5,233.0,233.0,100.0,107.5,112.5,112.5,210.0,227.5,235.0,112.5,580.5
459,494,202.5,215.0,227.5,227.5,115.0,122.5,127.5,127.5,242.5,265.0,-272.5,127.5,620.0
462,494,247.5,260.0,270.0,270.0,215.0,222.5,227.5,227.5,277.5,292.5,297.5,227.5,795.0
463,494,,,,,275.0,292.5,-305.0,292.5,,,,292.5,292.5
464,494,240.0,260.0,272.5,272.5,185.0,210.0,215.0,215.0,265.0,285.0,292.5,215.0,780.0
468,494,,,,,77.5,85.0,,85.0,,,,85.0,85.0
468,494,112.5,-122.5,122.5,122.5,95.0,100.0,-103.5,100.0,137.5,142.5,147.5,100.0,370.0
469,494,345.0,360.0,-370.0,360.0,205.0,-212.5,,205.0,272.5,317.5,-340.0,205.0,882.5
473,494,245.0,260.0,272.5,272.5,157.5,165.0,170.0,170.0,297.5,-330.0,-330.0,170.0,740.0
476,494,305.0,-320.0,320.0,320.0,195.0,210.0,-217.5,210.0,272.5,297.5,,210.0,827.5
479,494,185.0,197.5,207.5,207.5,125.0,-135.0,140.0,140.0,227.5,245.0,-250.0,140.0,592.5
483,494,95.0,-105.0,105.0,105.0,42.5,45.0,-47.5,45.0,102.5,112.5,120.0,45.0,270.0
495,494,,,,,215.0,222.5,-227.5,222.5,,,,222.5,222.5
496,494,,,,,-227.5,-250.0,-250.0,,,,,,
498,494,,,,,217.5,227.5,237.5,237.5,,,,237.5,237.5
500,494,,,,,185.0,200.0,-205.0,200.0,,,,200.0,200.0
502,494,-272.5,272.5,-295.0,272.5,165.0,185.0,187.5,187.5,330.0,357.5,-362.5,187.5,817.5
504,494,325.0,342.5,-350.0,342.5,195.0,202.5,-205.0,202.5,320.0,335.0,342.5,202.5,887.5
505,494,307.5,-320.0,320.0,320.0,175.0,-185.0,185.0,185.0,342.5,355.0,-365.0,185.0,860.0
508,494,247.5,-265.0,,247.5,,,,,,,,,
512,494,180.0,185.0,187.5,187.5,115.0,120.0,-122.5,120.0,225.0,-237.5,,120.0,532.5
515,494,232.5,257.5,267.5,267.5,-160.0,167.5,-175.0,167.5,272.5,300.0,-320.0,167.5,735.0
516,494,227.5,240.0,250.0,250.0,142.5,152.5,,152.5,282.5,-305.0,-305.0,152.5,685.0
517,494,-257.5,-257.5,-257.5,,192.5,-200.0,-200.0,192.5,-275.0,,,192.5,
520,494,110.0,120.0,-137.5,120.0,65.0,-77.5,-77.5,65.0,130.0,142.5,150.0,65.0,335.0
527,494,330.0,355.0,377.5,377.5,237.5,260.0,275.0,275.0,285.0,-320.0,,275.0,937.5
528,494,-292.5,292.5,307.5,307.5,240.0,260.0,-272.5,260.0,285.0,295.0,,260.0,862.5
529,494,305.0,327.5,350.0,350.0,202.5,215.0,227.5,227.5,315.0,340.0,362.5,227.5,940.0
530,494,392.5,427.5,-455.0,427.5,240.0,255.0,272.5,272.5,230.0,,,272.5,930.0
531,494,307.5,-327.5,-345.0,307.5,212.5,217.5,-220.0,217.5,287.5,-297.5,-297.5,217.5,812.5
532,494,285.0,300.0,-310.0,300.0,185.0,-190.0,-190.0,185.0,285.0,-305.0,-305.0,185.0,770.0
533,494,272.5,-295.0,-295.0,272.5,-182.5,182.5,-190.0,182.5,272.5,295.0,-307.5,182.5,750.0
534,494,320.0,-330.0,,320.0,205.0,215.0,222.5,222.5,275.0,300.0,322.5,222.5,865.0
535,494,327.5,347.5,-365.0,347.5,177.5,187.5,192.5,192.5,295.0,312.5,-322.5,192.5,852.5
536,494,295.0,320.0,330.0,330.0,185.0,192.5,200.0,200.0,320.0,-342.5,-342.5,200.0,850.0
537,494,300.0,320.0,-330.0,320.0,155.0,-170.0,170.0,170.0,317.5,-340.0,-340.0,170.0,807.5
539,494,202.5,227.5,-237.5,227.5,-125.0,125.0,137.5,137.5,212.5,227.5,-235.0,137.5,592.5
542,494,-272.5,-272.5,-272.5,,-182.5,,,,,,,,
2502,494,420.0,440.0,460.0,460.0,240.0,250.0,260.0,260.0,382.5,400.0,,260.0,1120.0
4507,494,310.0,330.0,332.5,332.5,217.5,227.5,230.0,230.0,-332.5,-332.5,-332.5,230.0,
4508,494,315.0,-330.0,-330.0,315.0,220.0,230.0,235.0,235.0,360.0,-397.5,-397.5,235.0,910.0
4510,494,250.0,262.5,270.0,270.0,160.0,167.5,-175.0,167.5,-295.0,310.0,320.0,167.5,757.5
4510,494,240.0,250.0,265.0,265.0,160.0,165.0,170.0,170.0,285.0,325.0,-327.5,170.0,760.0
4512,494,320.0,327.5,-335.0,327.5,200.0,207.5,-212.5,207.5,330.0,-340.0,-340.0,207.5,865.0
4514,494,175.0,-190.0,190.0,190.0,90.0,95.0,-100.0,95.0,215.0,-227.5,-227.5,95.0,500.0
4532,494,100.0,-107.5,107.5,107.5,50.0,52.5,-55.0,52.5,127.5,-137.5,-137.5,52.5,287.5
3,546,355.0,-380.0,380.0,380.0,210.0,222.5,-227.5,222.5,-355.0,355.0,-365.0,222.5,957.5
33,546,147.5,157.5,165.0,165.0,77.5,82.5,-87.5,82.5,167.5,177.5,-186.0,82.5,425.0
34,546,217.5,227.5,232.5,232.5,142.5,152.5,157.5,157.5,227.5,240.0,-247.5,157.5,630.0
424,546,332.5,357.5,367.5,367.5,220.0,235.0,245.0,245.0,320.0,335.0,-340.0,245.0,947.5
431,546,142.5,-150.0,152.5,152.5,82.5,87.5,-90.0,87.5,162.5,175.0,-187.5,87.5,415.0
438,546,215.0,230.0,232.5,232.5,175.0,-185.0,-185.0,175.0,235.0,247.5,255.0,175.0,662.5
440,546,,,,,125.0,137.5,-140.0,137.5,,,,137.5,137.5
472,546,305.0,327.5,340.0,340.0,192.5,205.0,-212.5,205.0,305.0,322.5,-330.0,205.0,867.5
476,546,305.0,330.0,-340.0,330.0,192.5,207.5,-215.0,207.5,272.5,292.5,-305.0,207.5,830.0
495,546,,,,,227.5,-235.0,,227.5,,,,227.5,227.5
508,546,230.0,240.0,245.0,245.0,165.0,175.0,-180.0,175.0,250.0,265.0,-272.5,175.0,685.0
512,546,-182.5,182.5,-195.0,182.5,115.0,125.0,-130.0,125.0,230.0,237.5,-240.0,125.0,545.0
515,546,255.0,275.0,-280.0,275.0,-180.0,182.5,-195.0,182.5,300.0,317.5,-320.0,182.5,775.0
517,546,260.0,272.5,277.5,277.5,192.5,202.5,207.5,207.5,282.5,-297.5,-297.5,207.5,767.5
520,546,122.5,137.5,147.5,147.5,70.0,77.5,-82.5,77.5,137.5,152.5,-162.5,77.5,377.5
527,546,350.0,382.5,-410.0,382.5,245.0,265.0,-277.5,265.0,292.5,320.0,340.0,265.0,987.5
528,546,337.5,350.0,-360.0,350.0,250.0,267.5,-277.5,267.5,295.0,320.0,-337.5,267.5,937.5
529,546,,,,,240.0,245.0,-250.0,245.0,,,,245.0,245.0
532,546,280.0,290.0,292.5,292.5,185.0,190.0,-197.5,190.0,275.0,290.0,312.5,190.0,795.0
534,546,335.0,350.0,365.0,365.0,220.0,-230.0,-230.0,220.0,317.5,332.5,342.5,220.0,927.5
535,546,340.0,360.0,372.5,372.5,192.5,202.5,-210.0,202.5,320.0,-337.5,-337.5,202.5,895.0
536,546,305.0,-325.0,-325.0,305.0,160.0,172.5,185.0,185.0,320.0,-332.5,,185.0,810.0
537,546,310.0,-320.0,320.0,320.0,170.0,175.0,-180.0,175.0,-340.0,-340.0,-340.0,175.0,
542,546,250.0,-272.5,-272.5,250.0,167.5,175.0,-182.5,175.0,250.0,,,175.0,675.0
546,546,92.5,97.5,102.5,102.5,57.5,60.0,62.5,62.5,130.0,138.0,-145.5,62.5,303.0
548,546,132.5,140.0,-145.0,140.0,70.0,-75.0,,70.0,157.5,172.5,182.5,70.0,392.5
550,546,102.5,115.0,-122.5,115.0,62.5,70.0,-77.5,70.0,160.0,172.5,-182.5,70.0,357.5
551,546,125.0,-132.5,-132.5,125.0,62.5,-67.5,-67.5,62.5,157.5,165.0,-170.0,62.5,352.5
552,546,120.0,-127.5,-127.5,120.0,65.0,70.0,-72.5,70.0,135.0,150.0,160.0,70.0,350.0
553,546,130.0,140.0,-147.5,140.0,65.0,70.0,-75.0,70.0,172.5,182.5,190.0,70.0,400.0
560,546,245.0,-262.5,-262.5,245.0,145.0,150.0,155.0,155.0,285.0,295.0,307.5,155.0,707.5
562,546,150.0,162.5,-167.5,162.5,77.5,82.5,-87.5,82.5,205.0,212.5,220.0,82.5,465.0
564,546,270.0,287.5,-295.0,287.5,175.0,187.5,-190.0,187.5,297.5,-310.0,-310.0,187.5,772.5
565,546,265.0,282.5,-300.0,282.5,195.0,207.5,215.0,215.0,265.0,-275.0,275.0,215.0,772.5
568,546,275.0,290.0,297.5,297.5,187.5,-205.0,-205.0,187.5,-275.0,,,187.5,
569,546,312.5,-330.0,-330.0,312.5,,,,,,,,,
575,546,290.0,307.5,320.0,320.0,192.5,205.0,215.0,215.0,290.0,315.0,330.0,215.0,865.0
576,546,325.0,335.0,345.0,345.0,210.0,220.0,232.5,232.5,320.0,330.0,-335.0,232.5,907.5
577,546,317.5,325.0,-335.0,325.0,207.5,220.0,-227.5,220.0,-305.0,,,220.0,
578,546,320.0,330.0,332.5,332.5,222.5,232.5,237.5,237.5,322.5,337.5,-347.5,237.5,907.5
580,546,332.5,-347.5,-352.5,332.5,205.0,225.0,237.5,237.5,317.5,337.5,-355.0,237.5,907.5
582,546,365.0,385.0,400.0,400.0,200.0,215.0,-230.0,215.0,185.0,230.0,295.0,215.0,910.0
583,546,370.0,400.0,415.0,415.0,200.0,-215.0,220.0,220.0,325.0,350.0,367.5,220.0,1002.5
586,546,247.5,262.5,272.5,272.5,160.0,175.0,-180.0,175.0,237.5,250.0,-255.0,175.0,697.5
587,546,257.5,275.0,-287.5,275.0,157.5,165.0,-170.0,165.0,247.5,272.5,,165.0,712.5
589,546,,,,,97.5,102.5,-106.5,102.5,,,,102.5,102.5
590,546,,,,,252.5,270.0,275.0,275.0,,,,275.0,275.0
593,546,,,,,230.0,247.5,-260.0,247.5,,,,247.5,247.5
594,546,,,,,215.0,227.5,-235.0,227.5,,,,227.5,227.5
595,546,,,,,-197.5,-197.5,-197.5,,,,,,
596,546,,,,,200.0,210.0,220.0,220.0,,,,220.0,220.0
597,546,,,,,200.0,-210.0,-212.5,200.0,,,,200.0,200.0
4507,546,320.0,335.0,337.5,337.5,215.0,227.5,232.5,232.5,337.5,345.0,-350.0,232.5,915.0
4508,546,320.0,330.0,-340.0,330.0,230.0,240.0,-250.0,240.0,360.0,-380.0,-380.0,240.0,930.0
4510,546,275.0,287.5,-292.5,287.5,167.5,175.0,180.0,180.0,310.0,332.5,340.0,180.0,807.5
4512,546,320.0,332.5,-342.5,332.5,210.0,215.0,-220.0,215.0,-325.0,-325.0,325.0,215.0,872.5
4534,546,240.0,255.0,-260.0,255.0,175.0,185.0,-187.5,185.0,287.5,-302.5,-302.5,185.0,727.5
4539,546,350.0,370.0,-390.0,370.0,220.0,230.0,-235.0,230.0,370.0,390.0,-405.0,230.0,990.0
3,990,,,,,,,,,,,,,
431,990,,,,,,,,,,,,,205.0
515,990,,,,,,,,,,,,,350.0
516,990,,,,,,,,,,,,,320.0
611,990,,,,,,,,,,,,,
991,990,,,,,,,,,,,,,220.0
992,990,,,,,,,,,,,,,250.0
993,990,,,,,,,,,,,,,265.0
996,990,,,,,,,,,,,,,415.0
997,990,,,,,,,,,,,,,405.0
998,990,,,,,,,,,,,,,332.5
1000,990,,,,,,,,,,,,,315.0
1001,990,,,,,,,,,,,,,375.0
5,5,,,,,200.0,-216.0,216.0,216.0,,,,216.0,216.0
3517,5,145.0,160.0,172.5,172.5,72.5,80.0,85.0,85.0,160.0,170.0,180.0,85.0,437.5
3606,5,170.0,185.0,-190.0,185.0,92.5,102.5,-105.0,102.5,215.0,232.5,-242.5,102.5,520.0
3617,5,,,,,165.0,175.0,-185.0,175.0,,,,175.0,175.0
3627,5,155.0,-162.5,-162.5,155.0,135.0,-142.5,,135.0,170.0,185.0,-192.5,135.0,475.0
3647,5,180.0,195.0,202.5,202.5,115.0,125.0,-130.0,125.0,200.0,220.0,230.0,125.0,557.5
3649,5,-265.0,275.0,-290.0,275.0,-150.0,150.0,,150.0,255.0,270.0,-280.0,150.0,695.0
3689,5,-325.0,-325.0,-330.0,,,,,,,,,,
3793,5,150.0,,,150.0,80.0,,,80.0,180.0,195.0,205.5,80.0,435.0
3822,5,112.5,120.0,-127.5,120.0,65.0,70.0,72.5,72.5,120.0,135.0,147.5,72.5,340.0
3953,5,160.0,165.0,185.0,185.0,155.0,-165.0,165.0,165.0,210.0,230.0,247.5,165.0,597.5
4168,5,160.0,170.0,175.0,175.0,80.0,85.0,90.0,90.0,160.0,175.0,185.0,90.0,450.0
4205,5,230.0,250.0,-260.0,250.0,140.0,150.0,-162.5,150.0,240.0,260.0,270.0,150.0,670.0
4208,5,235.0,250.0,-265.0,250.0,137.5,142.5,-145.0,142.5,245.0,260.0,275.0,142.5,667.5
4261,5,240.0,250.0,260.0,260.0,170.0,180.0,-185.0,180.0,250.0,270.0,280.0,180.0,720.0
4264,5,125.0,132.5,-140.0,132.5,85.0,90.0,-95.0,90.0,120.0,130.0,-140.0,90.0,352.5
4265,5,105.0,115.0,120.0,120.0,67.5,72.5,75.0,75.0,140.0,150.0,160.0,75.0,355.0
6,6,80.0,-100.0,110.0,110.0,85.0,-92.5,-92.5,85.0,175.0,-190.0,-190.0,85.0,370.0
10,10,-180.0,-180.0,-180.0,,-130.0,130.0,-150.0,130.0,220.0,240.0,,130.0,
12,12,195.0,215.0,-230.0,215.0,100.0,-110.0,-110.0,100.0,190.0,215.0,-230.0,100.0,530.0
13,13,170.0,195.0,-210.0,195.0,-80.0,110.0,-125.0,110.0,200.0,217.5,230.0,110.0,535.0
16,16,,,,155.0,,,,145.0,,,,145.0,490.0
16,16,,,,,,,,207.5,,,,207.5,207.5
17,16,,,,190.0,,,,110.0,,,,110.0,575.0
18,16,,,,260.0,,,,197.5,,,,197.5,760.0
20,16,,,,,,,,187.5,,,,187.5,472.0
18,93,227.5,245.0,255.0,255.0,185.0,-200.0,-200.0,185.0,275.0,295.0,307.5,185.0,747.5
18,93,,,,,185.0,-200.0,-200.0,185.0,275.0,295.0,307.5,185.0,492.5
94,93,105.0,112.5,122.5,122.5,67.5,72.5,80.0,80.0,150.0,155.0,160.0,80.0,362.5
95,93,,,,,,,,,175.0,187.5,197.5,,197.5
22,22,,,,182.5,,,,102.5,,,,102.5,512.5
23,23,,,,337.5,,,,232.5,,,,232.5,862.5
24,23,,,,317.5,,,,182.5,,,,182.5,787.5
25,23,,,,257.5,,,,167.5,,,,167.5,692.5
26,23,,,,262.5,,,,167.5,,,,167.5,665.0
27,23,,,,432.5,,,,247.5,,,,247.5,1052.5
28,23,,,,385.0,,,,295.0,,,,295.0,1037.5
29,23,,,,385.0,,,,292.5,,,,292.5,1005.0
30,23,,,,422.5,,,,,,,,,
23,330,,,,325.0,,,,250.0,,,,250.0,865.0
24,330,,,,312.5,,,,172.5,,,,172.5,785.0
25,330,,,,280.0,,,,162.5,,,,162.5,715.0
27,330,,,,445.0,,,,250.0,,,,250.0,1035.0
28,330,,,,410.0,,,,302.5,,,,302.5,1080.0
29,330,,,,387.5,,,,310.0,,,,310.0,1045.0
24,422,250.0,-265.0,-272.5,250.0,160.0,172.5,-177.5,172.5,272.5,-282.5,-300.0,172.5,695.0
29,422,327.5,347.5,-362.5,347.5,237.5,252.5,-257.5,252.5,327.5,-355.0,-355.0,252.5,927.5
33,422,130.0,140.0,147.5,147.5,67.5,72.5,77.5,77.5,155.0,165.0,175.0,77.5,400.0
34,422,220.0,232.5,-237.5,232.5,142.5,152.5,157.5,157.5,227.5,242.5,-250.0,157.5,632.5
147,422,200.0,-230.0,,200.0,,,,,,,,,
422,422,360.0,380.0,-392.5,380.0,242.5,250.0,-255.0,250.0,332.5,345.0,352.5,250.0,982.5
424,422,255.0,-277.5,-277.5,255.0,-192.5,192.5,-210.0,192.5,295.0,-322.5,-322.5,192.5,742.5
425,422,192.5,215.0,230.0,230.0,165.0,175.0,-182.5,175.0,257.5,287.5,-302.5,175.0,692.5
426,422,,,,,192.5,-205.0,-205.0,192.5,,,,192.5,192.5
427,422,,,,,182.5,-187.5,-187.5,182.5,,,,182.5,182.5
428,422,165.0,-175.0,175.0,175.0,115.0,127.5,-130.0,127.5,222.5,-237.5,,127.5,525.0
429,422,75.0,-82.5,82.5,82.5,47.5,50.0,-52.5,50.0,95.0,102.5,105.0,50.0,237.5
